"dateRep","countriesAndTerritories","continentExp","owid-covid-data.total_cases","owid-covid-data.total_deaths","owid-covid-data.cardiovasc_death_rate"
"5/14/2020","Nigeria","Africa","5162","167","181.013"
"5/17/2020","Nigeria","Africa","5959","182","181.013"
"5/18/2020","Nigeria","Africa","6175","191","181.013"
"5/19/2020","Nigeria","Africa","6401","192","181.013"
"5/21/2020","Nigeria","Africa","7016","211","181.013"
"5/22/2020","Nigeria","Africa","7261","221","181.013"
"5/23/2020","Nigeria","Africa","7526","221","181.013"
"5/25/2020","Nigeria","Africa","8068","233","181.013"
"5/26/2020","Nigeria","Africa","8344","249","181.013"
"5/27/2020","Nigeria","Africa","8733","254","181.013"
"5/28/2020","Nigeria","Africa","8915","259","181.013"
"5/29/2020","Nigeria","Africa","9302","261","181.013"
"5/31/2020","Nigeria","Africa","10162","287","181.013"
"6/1/2020","Nigeria","Africa","10578","299","181.013"
"6/2/2020","Nigeria","Africa","10819","314","181.013"
"6/3/2020","Nigeria","Africa","11166","315","181.013"
"6/5/2020","Nigeria","Africa","11844","333","181.013"
"6/6/2020","Nigeria","Africa","12233","342","181.013"
"6/7/2020","Nigeria","Africa","12486","354","181.013"
"6/8/2020","Nigeria","Africa","12801","361","181.013"
"6/9/2020","Nigeria","Africa","13464","365","181.013"
"6/11/2020","Nigeria","Africa","14554","387","181.013"
"6/12/2020","Nigeria","Africa","15181","399","181.013"
"6/13/2020","Nigeria","Africa","15682","407","181.013"
"6/14/2020","Nigeria","Africa","16085","420","181.013"
"6/15/2020","Nigeria","Africa","16658","424","181.013"
"6/17/2020","Nigeria","Africa","17735","469","181.013"
"6/18/2020","Nigeria","Africa","18480","475","181.013"
"6/19/2020","Nigeria","Africa","19147","487","181.013"
"6/20/2020","Nigeria","Africa","19808","506","181.013"
"6/21/2020","Nigeria","Africa","20244","518","181.013"
"6/22/2020","Nigeria","Africa","20919","525","181.013"
"6/23/2020","Nigeria","Africa","21371","533","181.013"
"6/24/2020","Nigeria","Africa","22020","542","181.013"
"6/25/2020","Nigeria","Africa","22614","549","181.013"
"6/26/2020","Nigeria","Africa","23298","554","181.013"
"6/27/2020","Nigeria","Africa","24077","558","181.013"
"6/29/2020","Nigeria","Africa","25133","573","181.013"
"6/30/2020","Nigeria","Africa","25694","590","181.013"
"7/1/2020","Nigeria","Africa","26484","603","181.013"
"7/2/2020","Nigeria","Africa","27110","616","181.013"
"7/3/2020","Nigeria","Africa","27564","628","181.013"
"7/4/2020","Nigeria","Africa","28167","634","181.013"
"7/5/2020","Nigeria","Africa","28711","645","181.013"
"7/6/2020","Nigeria","Africa","29286","654","181.013"
"7/7/2020","Nigeria","Africa","29789","669","181.013"
"7/8/2020","Nigeria","Africa","30249","684","181.013"
"7/9/2020","Nigeria","Africa","30748","689","181.013"
"7/10/2020","Nigeria","Africa","31323","709","181.013"
"7/11/2020","Nigeria","Africa","31987","724","181.013"
"7/12/2020","Nigeria","Africa","32558","740","181.013"
"7/13/2020","Nigeria","Africa","33153","744","181.013"
"7/15/2020","Nigeria","Africa","34259","760","181.013"
"7/16/2020","Nigeria","Africa","34854","769","181.013"
"7/17/2020","Nigeria","Africa","35454","772","181.013"
"7/19/2020","Nigeria","Africa","36663","789","181.013"
"7/20/2020","Nigeria","Africa","37225","801","181.013"
"7/21/2020","Nigeria","Africa","37801","805","181.013"
"7/23/2020","Nigeria","Africa","38948","833","181.013"
"7/24/2020","Nigeria","Africa","39539","845","181.013"
"7/25/2020","Nigeria","Africa","39977","856","181.013"
"7/26/2020","Nigeria","Africa","40532","858","181.013"
"7/29/2020","Nigeria","Africa","42208","873","181.013"
"7/30/2020","Nigeria","Africa","42689","878","181.013"
"7/31/2020","Nigeria","Africa","43151","879","181.013"
"8/3/2020","Nigeria","Africa","44129","896","181.013"
"8/4/2020","Nigeria","Africa","44433","910","181.013"
"8/5/2020","Nigeria","Africa","44890","927","181.013"
"8/6/2020","Nigeria","Africa","45244","930","181.013"
"8/8/2020","Nigeria","Africa","46140","942","181.013"
"8/9/2020","Nigeria","Africa","46577","945","181.013"
"8/11/2020","Nigeria","Africa","47290","956","181.013"
"8/12/2020","Nigeria","Africa","47743","956","181.013"
"8/14/2020","Nigeria","Africa","48445","973","181.013"
"8/15/2020","Nigeria","Africa","48770","974","181.013"
"8/21/2020","Nigeria","Africa","51304","996","181.013"
"8/24/2020","Nigeria","Africa","52548","1004","181.013"
"9/2/2020","Nigeria","Africa","54463","1027","181.013"
"9/4/2020","Nigeria","Africa","54743","1051","181.013"
"9/9/2020","Nigeria","Africa","55632","1070","181.013"
"9/11/2020","Nigeria","Africa","56017","1076","181.013"
"9/16/2020","Nigeria","Africa","56604","1091","181.013"
"12/11/2020","Nigeria","Africa","72140","1190","181.013"
"12/10/2020","Congo","Africa","6049","99","344.094"
"9/12/2020","Congo","Africa","4928","88","344.094"
"8/17/2020","Congo","Africa","3831","76","344.094"
"6/23/2020","Congo","Africa","1087","37","344.094"
"6/8/2020","Ethiopia","Africa","2156","27","182.634"
"6/10/2020","Ethiopia","Africa","2506","35","182.634"
"6/12/2020","Ethiopia","Africa","2915","47","182.634"
"6/13/2020","Ethiopia","Africa","3166","55","182.634"
"6/14/2020","Ethiopia","Africa","3345","57","182.634"
"6/20/2020","Ethiopia","Africa","4469","72","182.634"
"6/27/2020","Ethiopia","Africa","5570","94","182.634"
"6/28/2020","Ethiopia","Africa","5689","98","182.634"
"6/30/2020","Ethiopia","Africa","5846","103","182.634"
"7/7/2020","Ethiopia","Africa","5846","103","182.634"
"7/15/2020","Ethiopia","Africa","8181","146","182.634"
"7/16/2020","Ethiopia","Africa","8475","148","182.634"
"7/19/2020","Ethiopia","Africa","9503","167","182.634"
"7/23/2020","Ethiopia","Africa","11933","197","182.634"
"7/24/2020","Ethiopia","Africa","12693","200","182.634"
"7/25/2020","Ethiopia","Africa","13248","209","182.634"
"7/27/2020","Ethiopia","Africa","14547","228","182.634"
"7/28/2020","Ethiopia","Africa","15200","239","182.634"
"7/29/2020","Ethiopia","Africa","15810","253","182.634"
"7/30/2020","Ethiopia","Africa","16615","263","182.634"
"7/31/2020","Ethiopia","Africa","17530","274","182.634"
"8/1/2020","Ethiopia","Africa","17999","284","182.634"
"8/2/2020","Ethiopia","Africa","18706","310","182.634"
"8/4/2020","Ethiopia","Africa","19877","343","182.634"
"8/5/2020","Ethiopia","Africa","20336","356","182.634"
"8/6/2020","Ethiopia","Africa","20900","365","182.634"
"8/7/2020","Ethiopia","Africa","21452","380","182.634"
"8/8/2020","Ethiopia","Africa","22253","390","182.634"
"8/9/2020","Ethiopia","Africa","22818","407","182.634"
"8/10/2020","Ethiopia","Africa","23591","420","182.634"
"8/11/2020","Ethiopia","Africa","24175","440","182.634"
"8/12/2020","Ethiopia","Africa","25118","463","182.634"
"8/13/2020","Ethiopia","Africa","26204","479","182.634"
"8/14/2020","Ethiopia","Africa","27242","492","182.634"
"8/15/2020","Ethiopia","Africa","28894","509","182.634"
"8/16/2020","Ethiopia","Africa","29876","528","182.634"
"8/17/2020","Ethiopia","Africa","31336","544","182.634"
"8/18/2020","Ethiopia","Africa","32722","572","182.634"
"8/19/2020","Ethiopia","Africa","34058","600","182.634"
"8/20/2020","Ethiopia","Africa","35836","620","182.634"
"8/21/2020","Ethiopia","Africa","37665","637","182.634"
"8/22/2020","Ethiopia","Africa","39033","662","182.634"
"8/23/2020","Ethiopia","Africa","40671","678","182.634"
"8/24/2020","Ethiopia","Africa","42143","692","182.634"
"8/25/2020","Ethiopia","Africa","43688","709","182.634"
"8/26/2020","Ethiopia","Africa","45221","725","182.634"
"8/27/2020","Ethiopia","Africa","46407","745","182.634"
"8/28/2020","Ethiopia","Africa","48140","758","182.634"
"8/29/2020","Ethiopia","Africa","49654","770","182.634"
"8/30/2020","Ethiopia","Africa","51122","793","182.634"
"8/31/2020","Ethiopia","Africa","52131","809","182.634"
"9/1/2020","Ethiopia","Africa","53304","828","182.634"
"9/2/2020","Ethiopia","Africa","54409","846","182.634"
"9/3/2020","Ethiopia","Africa","55213","856","182.634"
"9/4/2020","Ethiopia","Africa","56516","880","182.634"
"9/5/2020","Ethiopia","Africa","57466","897","182.634"
"9/6/2020","Ethiopia","Africa","58672","918","182.634"
"9/7/2020","Ethiopia","Africa","59648","933","182.634"
"9/8/2020","Ethiopia","Africa","60784","949","182.634"
"9/9/2020","Ethiopia","Africa","61700","966","182.634"
"9/10/2020","Ethiopia","Africa","62578","974","182.634"
"9/11/2020","Ethiopia","Africa","63367","986","182.634"
"9/12/2020","Ethiopia","Africa","63888","996","182.634"
"9/13/2020","Ethiopia","Africa","64301","1013","182.634"
"9/14/2020","Ethiopia","Africa","64786","1022","182.634"
"9/15/2020","Ethiopia","Africa","65486","1035","182.634"
"9/16/2020","Ethiopia","Africa","66224","1045","182.634"
"9/17/2020","Ethiopia","Africa","66913","1060","182.634"
"9/18/2020","Ethiopia","Africa","67515","1072","182.634"
"9/19/2020","Ethiopia","Africa","68131","1089","182.634"
"9/20/2020","Ethiopia","Africa","68820","1096","182.634"
"9/21/2020","Ethiopia","Africa","69709","1108","182.634"
"9/22/2020","Ethiopia","Africa","70422","1127","182.634"
"9/23/2020","Ethiopia","Africa","71083","1141","182.634"
"9/24/2020","Ethiopia","Africa","71687","1148","182.634"
"9/25/2020","Ethiopia","Africa","72173","1155","182.634"
"9/26/2020","Ethiopia","Africa","72700","1165","182.634"
"9/27/2020","Ethiopia","Africa","73332","1170","182.634"
"9/28/2020","Ethiopia","Africa","73944","1177","182.634"
"9/29/2020","Ethiopia","Africa","74584","1191","182.634"
"9/30/2020","Ethiopia","Africa","75368","1198","182.634"
"10/1/2020","Ethiopia","Africa","76098","1205","182.634"
"10/2/2020","Ethiopia","Africa","76988","1208","182.634"
"10/4/2020","Ethiopia","Africa","78819","1222","182.634"
"10/5/2020","Ethiopia","Africa","79437","1230","182.634"
"10/6/2020","Ethiopia","Africa","80003","1238","182.634"
"10/7/2020","Ethiopia","Africa","80895","1255","182.634"
"10/8/2020","Ethiopia","Africa","81797","1262","182.634"
"10/9/2020","Ethiopia","Africa","82662","1271","182.634"
"10/10/2020","Ethiopia","Africa","83429","1277","182.634"
"10/11/2020","Ethiopia","Africa","84295","1287","182.634"
"10/12/2020","Ethiopia","Africa","85136","1301","182.634"
"10/13/2020","Ethiopia","Africa","85718","1305","182.634"
"10/15/2020","Ethiopia","Africa","87169","1325","182.634"
"10/16/2020","Ethiopia","Africa","87834","1337","182.634"
"10/17/2020","Ethiopia","Africa","88434","1346","182.634"
"10/18/2020","Ethiopia","Africa","89137","1352","182.634"
"10/19/2020","Ethiopia","Africa","89860","1365","182.634"
"10/20/2020","Ethiopia","Africa","90490","1371","182.634"
"10/21/2020","Ethiopia","Africa","91118","1384","182.634"
"10/22/2020","Ethiopia","Africa","91693","1396","182.634"
"10/23/2020","Ethiopia","Africa","92229","1400","182.634"
"10/25/2020","Ethiopia","Africa","93343","1426","182.634"
"10/26/2020","Ethiopia","Africa","93707","1437","182.634"
"10/27/2020","Ethiopia","Africa","94218","1445","182.634"
"10/28/2020","Ethiopia","Africa","94820","1451","182.634"
"10/29/2020","Ethiopia","Africa","95301","1457","182.634"
"10/30/2020","Ethiopia","Africa","95789","1464","182.634"
"10/31/2020","Ethiopia","Africa","96169","1469","182.634"
"11/1/2020","Ethiopia","Africa","96583","1478","182.634"
"11/2/2020","Ethiopia","Africa","96942","1489","182.634"
"11/3/2020","Ethiopia","Africa","97502","1494","182.634"
"11/4/2020","Ethiopia","Africa","97881","1503","182.634"
"11/5/2020","Ethiopia","Africa","98391","1508","182.634"
"11/6/2020","Ethiopia","Africa","98746","1512","182.634"
"11/8/2020","Ethiopia","Africa","99675","1523","182.634"
"11/9/2020","Ethiopia","Africa","99982","1530","182.634"
"11/10/2020","Ethiopia","Africa","100327","1537","182.634"
"11/11/2020","Ethiopia","Africa","100727","1545","182.634"
"11/12/2020","Ethiopia","Africa","101248","1554","182.634"
"11/13/2020","Ethiopia","Africa","101757","1558","182.634"
"11/15/2020","Ethiopia","Africa","102720","1569","182.634"
"11/17/2020","Ethiopia","Africa","103395","1588","182.634"
"11/18/2020","Ethiopia","Africa","103928","1601","182.634"
"11/19/2020","Ethiopia","Africa","104427","1607","182.634"
"11/20/2020","Ethiopia","Africa","104879","1620","182.634"
"11/21/2020","Ethiopia","Africa","105352","1636","182.634"
"11/22/2020","Ethiopia","Africa","105785","1647","182.634"
"11/23/2020","Ethiopia","Africa","106203","1651","182.634"
"11/25/2020","Ethiopia","Africa","107109","1664","182.634"
"11/27/2020","Ethiopia","Africa","108438","1686","182.634"
"11/28/2020","Ethiopia","Africa","108930","1695","182.634"
"11/29/2020","Ethiopia","Africa","109534","1700","182.634"
"11/30/2020","Ethiopia","Africa","110074","1706","182.634"
"12/1/2020","Ethiopia","Africa","110554","1709","182.634"
"12/3/2020","Ethiopia","Africa","111579","1724","182.634"
"12/4/2020","Ethiopia","Africa","112091","1734","182.634"
"12/5/2020","Ethiopia","Africa","112740","1745","182.634"
"12/6/2020","Ethiopia","Africa","113295","1747","182.634"
"12/8/2020","Ethiopia","Africa","114266","1766","182.634"
"12/9/2020","Ethiopia","Africa","114834","1769","182.634"
"12/11/2020","Ethiopia","Africa","115782","1791","182.634"
"12/12/2020","Ethiopia","Africa","116297","1803","182.634"
"12/13/2020","Ethiopia","Africa","116769","1806","182.634"
"9/2/2020","Congo","Africa","4628","102","344.094"
"5/15/2020","Congo","Africa","391","15","344.094"
"7/27/2020","Eswatini","Africa","2316","34","333.436"
"8/5/2020","Eswatini","Africa","2909","53","333.436"
"8/6/2020","Eswatini","Africa","2968","55","333.436"
"6/29/2020","Ethiopia","Africa","5846","103","182.634"
"7/11/2020","Ethiopia","Africa","7402","124","182.634"
"7/20/2020","Ethiopia","Africa","10207","170","182.634"
"10/14/2020","Ethiopia","Africa","86430","1312","182.634"
"10/24/2020","Ethiopia","Africa","92858","1419","182.634"
"11/7/2020","Ethiopia","Africa","99201","1518","182.634"
"11/14/2020","Ethiopia","Africa","102321","1565","182.634"
"11/16/2020","Ethiopia","Africa","103056","1581","182.634"
"11/24/2020","Ethiopia","Africa","106591","1661","182.634"
"8/10/2020","Gambia","Africa","1235","23","331.43"
"8/16/2020","Gambia","Africa","1872","63","331.43"
"8/21/2020","Gambia","Africa","2437","84","331.43"
"5/10/2020","Ghana","Africa","4263","22","298.245"
"5/16/2020","Ghana","Africa","5735","29","298.245"
"6/6/2020","Ghana","Africa","9462","44","298.245"
"6/9/2020","Ghana","Africa","10201","48","298.245"
"6/17/2020","Ghana","Africa","12590","66","298.245"
"6/20/2020","Ghana","Africa","13717","85","298.245"
"7/13/2020","Ghana","Africa","24988","139","298.245"
"9/4/2020","Ghana","Africa","44777","283","298.245"
"10/30/2020","Ghana","Africa","48055","320","298.245"
"5/2/2020","Kenya","Africa","435","22","218.637"
"5/14/2020","Kenya","Africa","758","42","218.637"
"5/30/2020","Kenya","Africa","1888","63","218.637"
"6/5/2020","Kenya","Africa","2474","79","218.637"
"6/7/2020","Kenya","Africa","2767","84","218.637"
"6/13/2020","Kenya","Africa","3457","100","218.637"
"6/14/2020","Kenya","Africa","3594","103","218.637"
"6/28/2020","Kenya","Africa","6070","143","218.637"
"7/1/2020","Kenya","Africa","6673","149","218.637"
"7/7/2020","Kenya","Africa","8250","167","218.637"
"7/10/2020","Kenya","Africa","9448","181","218.637"
"7/17/2020","Kenya","Africa","12062","222","218.637"
"7/21/2020","Kenya","Africa","14168","250","218.637"
"7/26/2020","Kenya","Africa","17603","280","218.637"
"8/14/2020","Kenya","Africa","29334","465","218.637"
"9/5/2020","Kenya","Africa","35020","594","218.637"
"9/12/2020","Kenya","Africa","35969","619","218.637"
"9/19/2020","Kenya","Africa","36829","646","218.637"
"10/1/2020","Kenya","Africa","38713","711","218.637"
"10/6/2020","Kenya","Africa","39586","743","218.637"
"10/10/2020","Kenya","Africa","41158","760","218.637"
"11/29/2020","Kenya","Africa","83316","1452","218.637"
"12/13/2020","Kenya","Africa","91892","1587","218.637"
"4/28/2020","Liberia","Africa","133","16","272.509"
"7/13/2020","Liberia","Africa","1010","51","272.509"
"7/10/2020","Malawi","Africa","2069","31","227.349"
"7/18/2020","Malawi","Africa","2810","55","227.349"
"7/19/2020","Malawi","Africa","2907","59","227.349"
"7/28/2020","Malawi","Africa","3709","103","227.349"
"7/30/2020","Malawi","Africa","3858","107","227.349"
"8/17/2020","Malawi","Africa","5125","162","227.349"
"4/24/2020","Mali","Africa","325","21","268.024"
"5/14/2020","Mali","Africa","779","46","268.024"
"5/18/2020","Mali","Africa","874","52","268.024"
"6/13/2020","Mali","Africa","1776","104","268.024"
"12/2/2020","Mali","Africa","4837","161","268.024"
"12/11/2020","Mali","Africa","5649","185","268.024"
"12/13/2020","Mali","Africa","5814","194","268.024"
"9/13/2020","Mozambique","Africa","5269","35","329.942"
"9/24/2020","Mozambique","Africa","7399","51","329.942"
"9/28/2020","Mozambique","Africa","8288","59","329.942"
"8/15/2020","Namibia","Africa","3907","35","243.811"
"8/16/2020","Namibia","Africa","4154","35","243.811"
"8/23/2020","Namibia","Africa","5854","52","243.811"
"8/25/2020","Namibia","Africa","6160","57","243.811"
"8/30/2020","Namibia","Africa","7365","72","243.811"
"9/4/2020","Namibia","Africa","8323","87","243.811"
"5/8/2020","Niger","Africa","795","44","238.339"
"4/18/2020","Nigeria","Africa","542","19","181.013"
"4/29/2020","Nigeria","Africa","1728","51","181.013"
"5/8/2020","Nigeria","Africa","3912","117","181.013"
"5/16/2020","Nigeria","Africa","5621","176","181.013"
"6/10/2020","Nigeria","Africa","13873","382","181.013"
"6/16/2020","Nigeria","Africa","17148","455","181.013"
"6/28/2020","Nigeria","Africa","24567","565","181.013"
"7/14/2020","Nigeria","Africa","33616","754","181.013"
"7/22/2020","Nigeria","Africa","38344","813","181.013"
"8/2/2020","Nigeria","Africa","43841","888","181.013"
"8/19/2020","Nigeria","Africa","50488","985","181.013"
"8/20/2020","Nigeria","Africa","50964","992","181.013"
"8/22/2020","Nigeria","Africa","51905","997","181.013"
"9/3/2020","Nigeria","Africa","54588","1048","181.013"
"9/8/2020","Nigeria","Africa","55456","1067","181.013"
"9/14/2020","Nigeria","Africa","56388","1083","181.013"
